Animal_Species,Location_Timestamp_UTC,Latitude,Longitude
Larus hyperboreus,2019/04/18 21:02:33,50.797,157.132
Larus hyperboreus,2019/04/18 21:03:33,50.822,157.18
Larus hyperboreus,2019/04/18 21:08:35,50.833,157.096
Larus hyperboreus,2019/04/18 21:09:05,50.835,157.067
Larus hyperboreus,2019/04/18 21:47:25,50.912,156.769
Larus hyperboreus,2019/04/18 22:45:21,50.921,157.028
Larus hyperboreus,2019/04/18 22:55:29,50.961,156.819
Larus hyperboreus,2019/04/18 23:27:23,50.974,156.758
Larus hyperboreus,2019/04/20 19:03:59,54.91,172.252
Larus hyperboreus,2019/04/20 20:01:30,55.012,173.373
Larus hyperboreus,2019/04/20 20:10:07,55.254,173.197
Larus hyperboreus,2019/04/20 20:15:54,55.189,173.101
Larus hyperboreus,2019/04/20 20:25:45,55.058,173.517
Larus hyperboreus,2019/04/20 20:37:48,55.083,173.878
Larus hyperboreus,2019/04/20 21:00:00,55.091,174.259
Larus hyperboreus,2019/04/20 21:37:59,55.079,174.47
Larus hyperboreus,2019/04/20 21:47:24,55.207,174.615
Larus hyperboreus,2019/04/20 21:57:30,55.267,174.638
Larus hyperboreus,2019/04/20 22:09:06,55.14,174.748
Larus hyperboreus,2019/04/20 22:19:42,55.16,174.771
Larus hyperboreus,2019/04/20 22:45:55,55.196,175.133
Larus hyperboreus,2019/04/20 23:14:44,55.183,175.868
Larus hyperboreus,2019/04/20 23:24:48,55.373,175.888
Larus hyperboreus,2019/04/20 23:36:55,55.271,175.965
Larus hyperboreus,2019/04/20 23:41:25,55.263,176.205
Larus hyperboreus,2019/04/20 23:59:35,55.323,176.442
Larus hyperboreus,2019/04/22 19:29:12,54.153,-166.124
Larus hyperboreus,2019/04/22 19:41:20,54.155,-166.103
Larus hyperboreus,2019/04/22 19:41:58,54.107,-166.154
Larus hyperboreus,2019/04/22 20:13:09,54.144,-165.874
Larus hyperboreus,2019/04/22 20:17:39,54.183,-165.996
Larus hyperboreus,2019/04/22 20:51:57,54.209,-166.266
Larus hyperboreus,2019/04/22 21:05:04,54.179,-166.041
Larus hyperboreus,2019/04/22 21:21:13,54.148,-166.103
Larus hyperboreus,2019/04/22 21:24:14,54.185,-166.107
Larus hyperboreus,2019/04/22 22:03:03,54.102,-166.06
Larus hyperboreus,2019/04/22 22:04:34,54.245,-166.058
Larus hyperboreus,2019/04/22 22:32:44,54.323,-165.721
Larus hyperboreus,2019/04/22 22:43:22,54.365,-165.72
Larus hyperboreus,2019/04/22 22:59:51,54.432,-166.061
Larus hyperboreus,2019/04/22 23:10:45,54.406,-165.792
Larus hyperboreus,2019/04/22 23:33:57,54.457,-165.242
Larus hyperboreus,2019/04/22 23:37:59,54.513,-165.279
Larus hyperboreus,2019/04/24 19:03:38,54.843,-164.533
Larus hyperboreus,2019/04/24 19:23:39,54.819,-164.479
Larus hyperboreus,2019/04/24 19:43:49,54.913,-164.483
Larus hyperboreus,2019/04/24 19:54:55,54.787,-164.594
Larus hyperboreus,2019/04/24 20:15:09,54.767,-164.61
Larus hyperboreus,2019/04/24 20:17:33,54.797,-164.671
Larus hyperboreus,2019/04/24 20:41:54,54.787,-164.661
Larus hyperboreus,2019/04/24 21:04:00,54.784,-164.67
Larus hyperboreus,2019/04/24 21:22:28,54.879,-164.985
Larus hyperboreus,2019/04/24 21:32:18,54.749,-164.544
Larus hyperboreus,2019/04/24 21:53:30,54.749,-164.556
Larus hyperboreus,2019/04/24 21:53:30,54.806,-164.624
Larus hyperboreus,2019/04/24 22:17:42,54.801,-164.516
Larus hyperboreus,2019/04/24 22:58:31,54.808,-164.57
Larus hyperboreus,2019/04/26 19:02:29,56.492,-159.885
Larus hyperboreus,2019/04/26 19:23:40,56.587,-159.911
Larus hyperboreus,2019/04/26 19:26:11,56.585,-159.718
Larus hyperboreus,2019/04/26 19:32:13,56.594,-159.679
Larus hyperboreus,2019/04/26 20:06:36,56.703,-159.684
Larus hyperboreus,2019/04/26 20:33:48,56.758,-159.759
Larus hyperboreus,2019/04/26 20:34:51,56.907,-159.897
Larus hyperboreus,2019/04/26 21:04:02,56.948,-159.975
Larus hyperboreus,2019/04/26 21:06:34,57.053,-160.148
Larus hyperboreus,2019/04/26 21:08:02,57.075,-160.182
Larus hyperboreus,2019/04/26 21:41:01,57.154,-160.264
Larus hyperboreus,2019/04/26 22:13:24,57.327,-160.234
Larus hyperboreus,2019/04/26 22:14:38,57.393,-160.256
Larus hyperboreus,2019/04/26 22:43:52,57.5,-160.025
Larus hyperboreus,2019/04/26 22:46:54,57.583,-160.143
Larus hyperboreus,2019/04/26 22:50:27,57.593,-160.167
Larus hyperboreus,2019/04/26 23:26:52,57.733,-160.038
Larus hyperboreus,2019/04/26 23:49:31,57.823,-159.903
Larus hyperboreus,2019/04/26 23:54:06,57.883,-159.824
Larus hyperboreus,2019/04/28 19:02:58,61.174,-161.154
Larus hyperboreus,2019/04/28 19:13:32,61.163,-161.226
Larus hyperboreus,2019/04/28 19:51:25,61.129,-161.179
Larus hyperboreus,2019/04/28 20:10:07,61.123,-161.031
Larus hyperboreus,2019/04/28 20:14:39,61.207,-161.206
Larus hyperboreus,2019/04/28 20:33:04,61.206,-161.208
Larus hyperboreus,2019/04/28 20:42:34,61.169,-161.148
Larus hyperboreus,2019/04/28 21:06:06,61.1,-160.76
Larus hyperboreus,2019/04/28 21:33:20,61.147,-161.037
Larus hyperboreus,2019/04/28 21:51:07,61.152,-161.049
Larus hyperboreus,2019/04/28 21:53:29,61.187,-161.114
Larus hyperboreus,2019/04/28 22:12:57,61.179,-161.117
Larus hyperboreus,2019/04/28 22:24:13,61.189,-161.234
Larus hyperboreus,2019/04/28 22:34:49,61.147,-161.241
Larus hyperboreus,2019/04/28 23:11:44,61.224,-161.198
Larus hyperboreus,2019/04/28 23:26:47,61.172,-161.094
Larus hyperboreus,2019/04/28 23:31:53,61.176,-161.087
Larus hyperboreus,2019/04/28 23:58:07,61.16,-161.084
Larus hyperboreus,2019/04/30 19:16:43,61.221,-161.145
Larus hyperboreus,2019/04/30 19:23:40,61.225,-161.201
Larus hyperboreus,2019/04/30 19:46:21,61.214,-161.177
Larus hyperboreus,2019/04/30 19:47:22,61.194,-161.206
Larus hyperboreus,2019/04/30 20:11:39,61.216,-161.147
Larus hyperboreus,2019/04/30 20:19:42,61.232,-161.205
Larus hyperboreus,2019/04/30 20:51:57,61.216,-161.124
Larus hyperboreus,2019/04/30 21:05:04,61.212,-161.137
Larus hyperboreus,2019/04/30 21:27:17,61.194,-161.107
Larus hyperboreus,2019/04/30 21:28:16,61.205,-161.053
Larus hyperboreus,2019/04/30 21:55:59,61.22,-161.181
Larus hyperboreus,2019/04/30 22:00:03,61.2,-161.14
Larus hyperboreus,2019/04/30 22:30:45,61.221,-161.182
Larus hyperboreus,2019/04/30 22:41:22,61.238,-161.156
Larus hyperboreus,2019/04/30 23:04:11,61.058,-161.016
Larus hyperboreus,2019/04/30 23:05:43,61.109,-161.155
Larus hyperboreus,2019/04/30 23:33:52,61.141,-161.07
Larus hyperboreus,2019/04/30 23:40:58,60.963,-161.11
Larus hyperboreus,2019/05/02 19:11:42,61.233,-161.143
Larus hyperboreus,2019/05/02 19:28:13,61.224,-161.114
Larus hyperboreus,2019/05/02 19:35:45,61.209,-161.194
Larus hyperboreus,2019/05/02 20:00:43,61.191,-161.161
Larus hyperboreus,2019/05/02 20:11:37,61.176,-161.116
Larus hyperboreus,2019/05/02 20:14:38,61.185,-161.146
Larus hyperboreus,2019/05/02 20:49:26,61.172,-161.117
Larus hyperboreus,2019/05/02 21:04:04,61.166,-161.103
Larus hyperboreus,2019/05/02 21:12:07,61.183,-161.148
Larus hyperboreus,2019/05/02 21:36:18,61.186,-161.143
Larus hyperboreus,2019/05/02 21:50:25,61.113,-161.16
Larus hyperboreus,2019/05/02 21:50:25,61.172,-161.101
Larus hyperboreus,2019/05/02 22:23:45,61.231,-161.087
Larus hyperboreus,2019/05/02 22:43:55,61.172,-161.124
Larus hyperboreus,2019/05/02 23:18:13,61.156,-161.151
Larus hyperboreus,2019/05/04 19:02:59,61.174,-161.148
Larus hyperboreus,2019/05/04 19:28:09,61.177,-161.136
Larus hyperboreus,2019/05/04 19:29:42,61.17,-161.117
Larus hyperboreus,2019/05/04 19:33:14,61.168,-161.127
Larus hyperboreus,2019/05/04 20:07:05,61.163,-161.138
Larus hyperboreus,2019/05/04 20:36:50,61.157,-161.126
Larus hyperboreus,2019/05/04 20:41:50,61.157,-161.128
Larus hyperboreus,2019/05/04 21:03:04,61.159,-161.141
Larus hyperboreus,2019/05/04 21:16:10,61.154,-161.088
Larus hyperboreus,2019/05/04 21:17:09,61.164,-161.141
Larus hyperboreus,2019/05/04 21:41:23,61.138,-160.961
Larus hyperboreus,2019/05/04 22:08:32,61.171,-161.075
Larus hyperboreus,2019/05/04 22:22:43,61.018,-160.989
Larus hyperboreus,2019/05/04 22:49:57,61.218,-161.169
Larus hyperboreus,2019/05/04 22:56:56,61.219,-161.166
Larus hyperboreus,2019/05/04 23:22:47,61.22,-161.168
Larus hyperboreus,2019/05/04 23:48:59,61.161,-161.134
Larus hyperboreus,2019/05/04 23:59:08,61.168,-161.146
Larus hyperboreus,2019/05/06 19:09:01,61.183,-161.026
Larus hyperboreus,2019/05/06 19:52:54,61.162,-161.096
Larus hyperboreus,2019/05/06 20:14:39,61.184,-161.305
Larus hyperboreus,2019/05/06 20:18:12,61.214,-161.116
Larus hyperboreus,2019/05/06 20:27:14,61.176,-161.138
Larus hyperboreus,2019/05/06 20:49:57,61.178,-161.183
Larus hyperboreus,2019/05/06 21:06:36,61.156,-161.089
Larus hyperboreus,2019/05/06 21:28:45,61.169,-161.143
Larus hyperboreus,2019/05/06 21:53:29,61.169,-161.177
Larus hyperboreus,2019/05/06 22:13:07,61.176,-161.155
Larus hyperboreus,2019/05/06 22:47:56,61.176,-161.202
Larus hyperboreus,2019/05/06 23:07:41,61.185,-161.139
Larus hyperboreus,2019/05/06 23:30:47,61.182,-161.107
Larus hyperboreus,2019/05/06 23:40:26,60.971,-161.238
Larus hyperboreus,2019/05/06 23:50:02,61.175,-161.092
Larus hyperboreus,2019/05/08 19:09:47,61.186,-161.241
Larus hyperboreus,2019/05/08 19:23:40,61.17,-161.15
Larus hyperboreus,2019/05/08 19:53:23,61.159,-161.123
Larus hyperboreus,2019/05/08 19:57:57,61.164,-161.119
Larus hyperboreus,2019/05/08 20:25:46,61.157,-161.155
Larus hyperboreus,2019/05/08 20:27:45,61.161,-161.167
Larus hyperboreus,2019/05/08 20:51:34,61.182,-161.294
Larus hyperboreus,2019/05/08 21:01:03,61.179,-161.079
Larus hyperboreus,2019/05/08 21:26:15,61.197,-161.319
Larus hyperboreus,2019/05/08 21:35:18,61.095,-161.007
Larus hyperboreus,2019/05/08 22:06:05,61.152,-161.083
Larus hyperboreus,2019/05/08 22:07:37,61.171,-161.153
Larus hyperboreus,2019/05/08 22:26:44,61.154,-161.08
Larus hyperboreus,2019/05/08 22:40:51,61.163,-161.092
Larus hyperboreus,2019/05/08 23:09:43,61.184,-161.096
Larus hyperboreus,2019/05/08 23:15:15,61.185,-161.205
Larus hyperboreus,2019/05/08 23:46:58,61.153,-161.143
Larus hyperboreus,2019/05/10 19:05:31,61.175,-161.083
Larus hyperboreus,2019/05/10 19:31:43,61.163,-161.157
Larus hyperboreus,2019/05/10 19:39:18,61.171,-161.142
Larus hyperboreus,2019/05/10 20:03:03,61.164,-161.105
Larus hyperboreus,2019/05/10 20:09:25,61.167,-161.115
Larus hyperboreus,2019/05/10 20:14:10,61.165,-161.133
Larus hyperboreus,2019/05/10 20:45:25,61.177,-161.242
Larus hyperboreus,2019/05/10 21:12:08,61.163,-161.135
Larus hyperboreus,2019/05/10 21:18:12,61.081,-160.771
Larus hyperboreus,2019/05/10 21:42:54,60.971,-161.234
Larus hyperboreus,2019/05/10 21:51:38,60.998,-161.297
Larus hyperboreus,2019/05/10 21:52:57,60.942,-161.372
Larus hyperboreus,2019/05/10 22:26:42,60.78,-161.677
Larus hyperboreus,2019/05/10 22:52:59,60.88,-161.786
Larus hyperboreus,2019/05/10 22:59:00,60.834,-161.823
Larus hyperboreus,2019/05/10 23:26:45,60.843,-161.838
Larus hyperboreus,2019/05/10 23:27:17,60.805,-161.888
Larus hyperboreus,2019/05/10 23:30:18,60.853,-161.752
Larus hyperboreus,2019/05/12 19:09:42,60.621,-162.769
Larus hyperboreus,2019/05/12 19:24:41,60.354,-162.566
Larus hyperboreus,2019/05/12 19:26:41,60.34,-162.494
Larus hyperboreus,2019/05/12 19:39:47,60.355,-162.546
Larus hyperboreus,2019/05/12 20:03:33,60.305,-162.479
Larus hyperboreus,2019/05/12 20:42:52,60.264,-162.503
Larus hyperboreus,2019/05/12 20:48:27,60.251,-162.544
Larus hyperboreus,2019/05/12 21:04:34,60.252,-162.38
Larus hyperboreus,2019/05/12 21:16:08,60.166,-162.168
Larus hyperboreus,2019/05/12 21:27:55,60.176,-162.276
Larus hyperboreus,2019/05/12 21:50:47,60.207,-162.367
Larus hyperboreus,2019/05/12 22:18:38,60.248,-162.362
Larus hyperboreus,2019/05/12 22:29:05,60.19,-162.412
Larus hyperboreus,2019/05/12 22:41:50,60.233,-162.357
Larus hyperboreus,2019/05/12 22:43:51,60.225,-162.37
Larus hyperboreus,2019/05/12 23:01:40,60.049,-162.114
Larus hyperboreus,2019/05/12 23:25:52,60.133,-162.264
Larus hyperboreus,2019/05/12 23:56:07,59.733,-162.521
Larus hyperboreus,2019/05/14 19:19:07,61.004,-161.221
Larus hyperboreus,2019/05/14 19:28:00,60.96,-161.255
Larus hyperboreus,2019/05/14 20:02:32,60.883,-161.303
Larus hyperboreus,2019/05/14 20:14:58,60.803,-161.339
Larus hyperboreus,2019/05/14 20:25:45,60.741,-161.328
Larus hyperboreus,2019/05/14 20:33:48,60.816,-161.536
Larus hyperboreus,2019/05/14 20:58:00,60.828,-161.824
Larus hyperboreus,2019/05/14 21:04:00,60.806,-161.699
Larus hyperboreus,2019/05/14 21:43:40,60.807,-161.762
Larus hyperboreus,2019/05/14 21:52:24,60.724,-161.893
Larus hyperboreus,2019/05/14 22:02:29,60.831,-161.792
Larus hyperboreus,2019/05/14 22:04:53,60.831,-161.674
Larus hyperboreus,2019/05/14 22:35:51,60.741,-161.578
Larus hyperboreus,2019/05/14 22:44:53,60.803,-161.738
Larus hyperboreus,2019/05/14 23:22:49,60.865,-161.492
Larus hyperboreus,2019/05/14 23:29:52,60.872,-161.497
Larus hyperboreus,2019/05/14 23:41:26,60.857,-161.665
Larus hyperboreus,2019/05/14 23:42:57,60.905,-161.666
Larus hyperboreus,2019/05/16 19:02:29,59.704,-162.152
Larus hyperboreus,2019/05/16 19:25:41,59.764,-161.965
Larus hyperboreus,2019/05/16 19:51:53,59.742,-161.932
Larus hyperboreus,2019/05/16 20:26:51,59.752,-161.889
Larus hyperboreus,2019/05/16 20:35:56,59.76,-162.003
Larus hyperboreus,2019/05/16 21:01:08,59.748,-161.978
Larus hyperboreus,2019/05/16 21:26:51,59.746,-161.956
Larus hyperboreus,2019/05/16 22:07:40,59.752,-161.76
Larus hyperboreus,2019/05/16 22:13:44,59.763,-162.057
Larus hyperboreus,2019/05/16 22:41:56,59.756,-162.019
Larus hyperboreus,2019/05/16 22:42:11,59.731,-162.009
Larus hyperboreus,2019/05/16 23:07:35,59.721,-162.016
Larus hyperboreus,2019/05/16 23:21:40,59.754,-161.966
Larus hyperboreus,2019/05/16 23:44:55,59.711,-162.008
Larus hyperboreus,2019/05/16 23:55:01,59.712,-162.005
Larus hyperboreus,2019/05/18 19:41:24,61.163,-161.256
Larus hyperboreus,2019/05/18 19:44:42,61.167,-161.135
Larus hyperboreus,2019/05/18 20:09:10,61.187,-161.333
Larus hyperboreus,2019/05/18 20:14:27,61.113,-160.948
Larus hyperboreus,2019/05/18 20:14:39,61.085,-160.983
Larus hyperboreus,2019/05/18 21:19:46,61.118,-161.026
Larus hyperboreus,2019/05/18 21:20:16,61.177,-161.176
Larus hyperboreus,2019/05/18 21:50:59,61.111,-161.155
Larus hyperboreus,2019/05/18 21:52:32,61.161,-161.167
Larus hyperboreus,2019/05/18 21:53:09,61.024,-161.043
Larus hyperboreus,2019/05/18 22:55:33,61.157,-161.158
Larus hyperboreus,2019/05/18 22:58:03,61.223,-161.193
Larus hyperboreus,2019/05/20 19:18:08,61.059,-160.918
Larus hyperboreus,2019/05/20 19:24:41,61.233,-161.223
Larus hyperboreus,2019/05/20 19:34:47,61.235,-161.22
Larus hyperboreus,2019/05/20 19:47:23,61.207,-161.324
Larus hyperboreus,2019/05/20 19:58:28,61.247,-161.198
Larus hyperboreus,2019/05/20 20:37:22,61.195,-161.242
Larus hyperboreus,2019/05/20 20:54:58,61.079,-160.853
Larus hyperboreus,2019/05/20 21:02:34,61.125,-160.844
Larus hyperboreus,2019/05/20 21:11:09,61.13,-161.05
Larus hyperboreus,2019/05/20 21:28:14,61.164,-161.066
Larus hyperboreus,2019/05/20 21:40:52,61.138,-161.1
Larus hyperboreus,2019/05/20 22:18:38,61.165,-161.144
Larus hyperboreus,2019/05/20 22:37:51,61.153,-161.286
Larus hyperboreus,2019/05/20 22:39:21,61.163,-161.25
Larus hyperboreus,2019/05/20 22:53:59,61.167,-161.177
Larus hyperboreus,2019/05/20 23:08:13,61.171,-161.14
Larus hyperboreus,2019/05/20 23:18:48,61.16,-161.145
Larus hyperboreus,2019/05/20 23:59:05,61.152,-161.096
Larus hyperboreus,2019/05/22 19:03:30,61.314,-161.505
Larus hyperboreus,2019/05/22 19:23:09,61.2,-161.122
Larus hyperboreus,2019/05/22 19:56:24,61.187,-161.107
Larus hyperboreus,2019/05/22 20:11:08,61.169,-161.134
Larus hyperboreus,2019/05/22 20:33:19,61.169,-161.144
Larus hyperboreus,2019/05/22 20:34:48,61.165,-161.13
Larus hyperboreus,2019/05/22 21:04:00,61.091,-161.13
Larus hyperboreus,2019/05/22 21:35:21,61.131,-161.037
Larus hyperboreus,2019/05/22 21:52:24,61.137,-161.027
Larus hyperboreus,2019/05/22 22:10:36,61.236,-161.338
Larus hyperboreus,2019/05/22 22:12:52,61.267,-161.217
Larus hyperboreus,2019/05/22 22:44:53,61.221,-161.163
Larus hyperboreus,2019/05/22 23:17:12,61.185,-161.153
Larus hyperboreus,2019/05/22 23:29:45,61.018,-161.395
Larus hyperboreus,2019/05/22 23:48:28,61.213,-161.311
Larus hyperboreus,2019/05/22 23:50:00,61.174,-161.264
Larus hyperboreus,2019/05/24 19:06:14,61.21,-161.239
Larus hyperboreus,2019/05/24 19:15:07,61.157,-161.151
Larus hyperboreus,2019/05/24 19:22:10,61.185,-161.211
Larus hyperboreus,2019/05/24 19:47:23,61.144,-161.156
Larus hyperboreus,2019/05/24 20:10:39,61.215,-161.014
Larus hyperboreus,2019/05/24 20:27:45,61.213,-161.275
Larus hyperboreus,2019/05/24 20:40:51,61.169,-161.142
Larus hyperboreus,2019/05/24 20:55:01,61.174,-161.241
Larus hyperboreus,2019/05/24 21:01:03,61.176,-161.242
Larus hyperboreus,2019/05/24 21:31:46,61.211,-161.183
Larus hyperboreus,2019/05/24 21:49:47,61.154,-161.168
Larus hyperboreus,2019/05/24 21:53:29,61.19,-161.336
Larus hyperboreus,2019/05/24 22:21:10,61.166,-161.141
Larus hyperboreus,2019/05/24 22:37:51,61.16,-161.137
Larus hyperboreus,2019/05/24 22:43:54,61.161,-161.134
Larus hyperboreus,2019/05/24 23:09:45,61.153,-161.178
Larus hyperboreus,2019/05/24 23:31:24,61.193,-161.221
Larus hyperboreus,2019/05/24 23:35:26,61.171,-161.127
Larus hyperboreus,2019/05/26 19:09:01,61.25,-160.431
Larus hyperboreus,2019/05/26 19:38:17,61.175,-161.128
Larus hyperboreus,2019/05/26 19:46:51,61.169,-161.139
Larus hyperboreus,2019/05/26 20:12:17,61.094,-160.992
Larus hyperboreus,2019/05/26 20:13:36,61.132,-161.263
Larus hyperboreus,2019/05/26 20:16:57,61.157,-161.211
Larus hyperboreus,2019/05/26 20:52:58,61.218,-161.178
Larus hyperboreus,2019/05/26 21:14:05,61.233,-161.263
Larus hyperboreus,2019/05/26 21:27:13,61.235,-161.194
Larus hyperboreus,2019/05/26 21:53:30,61.223,-161.214
Larus hyperboreus,2019/05/26 21:53:30,61.223,-161.213
Larus hyperboreus,2019/05/26 21:58:30,61.238,-161.245
Larus hyperboreus,2019/05/26 22:29:14,61.232,-161.213
Larus hyperboreus,2019/05/26 22:52:53,61.213,-161.175
Larus hyperboreus,2019/05/26 23:03:07,61.202,-161.103
Larus hyperboreus,2019/05/26 23:30:46,61.092,-161.31
Larus hyperboreus,2019/05/26 23:34:53,61.189,-161.165
Larus hyperboreus,2019/05/26 23:38:52,61.191,-161.144
Larus hyperboreus,2019/05/28 19:23:39,61.241,-161.262
Larus hyperboreus,2019/05/28 19:23:40,61.242,-161.252
Larus hyperboreus,2019/05/28 19:32:09,61.239,-161.203
Larus hyperboreus,2019/05/28 19:53:53,61.233,-161.198
Larus hyperboreus,2019/05/28 20:06:37,61.234,-161.22
Larus hyperboreus,2019/05/28 20:37:29,61.199,-161.194
Larus hyperboreus,2019/05/28 21:02:04,61.195,-161.134
Larus hyperboreus,2019/05/28 21:03:34,61.191,-161.097
Larus hyperboreus,2019/05/28 21:14:09,61.162,-161.118
Larus hyperboreus,2019/05/28 21:34:15,61.147,-161.114
Larus hyperboreus,2019/05/28 21:48:27,61.159,-161.112
Larus hyperboreus,2019/05/28 22:13:39,61.163,-161.064
Larus hyperboreus,2019/05/28 22:39:53,61.141,-161.096
Larus hyperboreus,2019/05/28 22:43:22,61.175,-161.105
Larus hyperboreus,2019/05/28 22:54:59,61.182,-161.114
Larus hyperboreus,2019/05/28 23:15:27,61.149,-161.183
Larus hyperboreus,2019/05/28 23:54:44,61.134,-161.158
Larus hyperboreus,2019/05/30 19:02:35,61.227,-161.242
Larus hyperboreus,2019/05/30 19:26:18,61.179,-161.15
Larus hyperboreus,2019/05/30 19:29:18,61.173,-161.133
Larus hyperboreus,2019/05/30 19:54:12,61.182,-161.036
Larus hyperboreus,2019/05/30 20:10:43,61.162,-161.13
Larus hyperboreus,2019/05/30 20:30:52,61.17,-161.171
Larus hyperboreus,2019/05/30 20:40:27,61.173,-161.169
Larus hyperboreus,2019/05/30 21:06:10,61.165,-161.104
Larus hyperboreus,2019/05/30 21:10:12,61.162,-161.138
Larus hyperboreus,2019/05/30 21:34:36,61.168,-161.143
Larus hyperboreus,2019/05/30 21:49:59,61.155,-161.113
Larus hyperboreus,2019/05/30 22:13:11,61.158,-161.119
Larus hyperboreus,2019/05/30 22:19:46,61.154,-161.16
Larus hyperboreus,2019/05/30 22:51:57,61.103,-161.114
Larus hyperboreus,2019/05/30 22:54:03,61.147,-161.14
Larus hyperboreus,2019/05/30 23:11:09,61.181,-161.145
Larus hyperboreus,2019/05/30 23:29:18,60.891,-161.022
Larus hyperboreus,2019/05/30 23:51:00,61.217,-161.087
Larus hyperboreus,2019/05/30 23:58:02,61.216,-161.115
Larus hyperboreus,2019/06/01 19:09:49,61.235,-161.222
Larus hyperboreus,2019/06/01 19:12:16,61.238,-161.213
Larus hyperboreus,2019/06/01 19:24:53,61.234,-161.238
Larus hyperboreus,2019/06/01 19:50:54,61.233,-161.218
Larus hyperboreus,2019/06/01 20:28:58,61.238,-161.252
Larus hyperboreus,2019/06/01 20:47:28,61.203,-161.274
Larus hyperboreus,2019/06/01 20:47:59,61.405,-162.415
Larus hyperboreus,2019/06/01 21:03:24,61.215,-161.134
Larus hyperboreus,2019/06/01 21:30:19,61.169,-161.133
Larus hyperboreus,2019/06/01 21:57:00,61.169,-161.113
Larus hyperboreus,2019/06/01 22:11:25,61.166,-161.163
Larus hyperboreus,2019/06/01 22:28:49,61.168,-161.103
Larus hyperboreus,2019/06/01 22:35:43,61.164,-161.106
Larus hyperboreus,2019/06/01 23:13:19,61.164,-161.127
Larus hyperboreus,2019/06/01 23:34:29,61.17,-161.134
Larus hyperboreus,2019/06/03 19:12:44,61.242,-161.279
Larus hyperboreus,2019/06/03 19:42:18,61.262,-161.312
Larus hyperboreus,2019/06/03 19:57:28,61.275,-161.22
Larus hyperboreus,2019/06/03 20:10:53,61.22,-161.184
Larus hyperboreus,2019/06/03 20:10:57,61.219,-161.178
Larus hyperboreus,2019/06/03 20:24:03,61.231,-161.211
Larus hyperboreus,2019/06/03 20:48:58,61.216,-161.159
Larus hyperboreus,2019/06/03 21:24:11,61.216,-161.152
Larus hyperboreus,2019/06/03 21:34:49,61.223,-161.181
Larus hyperboreus,2019/06/03 21:47:27,61.074,-160.846
Larus hyperboreus,2019/06/03 21:50:23,61.362,-161.278
Larus hyperboreus,2019/06/03 22:06:05,61.232,-161.179
Larus hyperboreus,2019/06/03 22:27:47,61.202,-161.196
Larus hyperboreus,2019/06/03 23:05:21,61.252,-161.258
Larus hyperboreus,2019/06/03 23:16:00,61.251,-161.196
Larus hyperboreus,2019/06/03 23:26:59,61.257,-161.201
Larus hyperboreus,2019/06/03 23:27:32,61.218,-161.204
Larus hyperboreus,2019/06/03 23:46:38,61.079,-161.139
Larus hyperboreus,2019/06/05 19:24:44,61.239,-161.19
Larus hyperboreus,2019/06/05 19:37:19,61.212,-161.297
Larus hyperboreus,2019/06/05 20:01:37,61.212,-161.255
Larus hyperboreus,2019/06/05 20:05:39,61.176,-161.211
Larus hyperboreus,2019/06/05 20:40:52,61.205,-161.11
Larus hyperboreus,2019/06/05 21:00:05,61.225,-161.183
Larus hyperboreus,2019/06/05 21:05:04,61.24,-161.157
Larus hyperboreus,2019/06/05 21:11:11,61.201,-161.341
Larus hyperboreus,2019/06/05 21:40:53,61.245,-161.19
Larus hyperboreus,2019/06/05 21:48:29,61.205,-161.148
Larus hyperboreus,2019/06/05 22:21:45,61.167,-161.17
Larus hyperboreus,2019/06/05 22:46:58,61.206,-161.338
Larus hyperboreus,2019/06/05 22:46:58,61.311,-161.268
Larus hyperboreus,2019/06/05 23:21:40,61.267,-161.203
Larus hyperboreus,2019/06/05 23:33:20,61.231,-161.218
Larus hyperboreus,2019/06/07 19:18:09,61.256,-161.154
Larus hyperboreus,2019/06/07 19:26:42,61.156,-161.271
Larus hyperboreus,2019/06/07 19:37:18,61.254,-161.191
Larus hyperboreus,2019/06/07 20:04:41,61.233,-161.259
Larus hyperboreus,2019/06/07 20:07:43,61.228,-161.232
Larus hyperboreus,2019/06/07 20:23:51,61.243,-161.188
Larus hyperboreus,2019/06/07 21:07:10,61.268,-161.4
Larus hyperboreus,2019/06/07 21:17:47,61.232,-161.231
Larus hyperboreus,2019/06/07 21:41:28,61.231,-161.192
Larus hyperboreus,2019/06/07 21:51:34,61.256,-161.367
Larus hyperboreus,2019/06/07 22:10:22,61.226,-161.237
Larus hyperboreus,2019/06/07 22:27:30,61.173,-161.342
Larus hyperboreus,2019/06/07 22:45:01,61.245,-161.308
Larus hyperboreus,2019/06/07 22:59:08,61.297,-161.243
Larus hyperboreus,2019/06/07 23:46:56,61.304,-161.214
Larus hyperboreus,2019/06/09 19:18:34,61.218,-161.167
Larus hyperboreus,2019/06/09 19:22:56,61.208,-161.092
Larus hyperboreus,2019/06/09 19:25:16,61.259,-161.203
Larus hyperboreus,2019/06/09 19:55:30,61.23,-161.209
Larus hyperboreus,2019/06/09 20:27:47,61.211,-161.191
Larus hyperboreus,2019/06/09 20:31:50,61.215,-161.161
Larus hyperboreus,2019/06/09 20:54:02,61.223,-160.995
Larus hyperboreus,2019/06/09 21:01:29,61.089,-160.874
Larus hyperboreus,2019/06/09 21:02:35,61.298,-161.814
Larus hyperboreus,2019/06/09 21:26:47,61.235,-161.252
